row ID,row m/z,row retention time,26C sample 1 Peak status,26C sample 1 Peak name,26C sample 1 Peak m/z,26C sample 1 Peak RT,
693,221.13917541503906,3.3237449999999997,DETECTED,221.139 m/z @3.3 [26C sample 1],221.13917541503906,3.3237449999999997,
694,221.17050170898438,4.325081666666667,DETECTED,221.171 m/z @4.3 [26C sample 1],221.17050170898438,4.325081666666667,
695,221.59225463867188,13.667913333333333,DETECTED,221.592 m/z @13.7 [26C sample 1],221.59225463867188,13.667913333333333,
696,222.01388549804688,13.022911666666667,DETECTED,222.014 m/z @13.0 [26C sample 1],222.01388549804688,13.022911666666667,
697,222.097900390625,8.14058,DETECTED,222.098 m/z @8.1 [26C sample 1],222.097900390625,8.14058,
698,222.1244659423828,8.722081666666666,DETECTED,222.124 m/z @8.7 [26C sample 1],222.1244659423828,8.722081666666666,
699,222.14297485351562,3.2810833333333336,DETECTED,222.143 m/z @3.3 [26C sample 1],222.14297485351562,3.2810833333333336,
700,222.65655517578125,22.01991333333333,DETECTED,222.657 m/z @22.0 [26C sample 1],222.65655517578125,22.01991333333333,
701,222.91583251953125,3.3237449999999997,DETECTED,222.916 m/z @3.3 [26C sample 1],222.91583251953125,3.3237449999999997,
702,222.9987030029297,9.596248333333333,DETECTED,222.999 m/z @9.6 [26C sample 1],222.9987030029297,9.596248333333333,
703,223.07571411132812,13.667913333333333,DETECTED,223.076 m/z @13.7 [26C sample 1],223.07571411132812,13.667913333333333,
704,223.09722900390625,2.8772533333333334,DETECTED,223.097 m/z @2.9 [26C sample 1],223.09722900390625,2.8772533333333334,
705,223.10850524902344,5.820579999999999,DETECTED,223.109 m/z @5.8 [26C sample 1],223.10850524902344,5.820579999999999,
706,223.1550750732422,3.3024199999999997,DETECTED,223.155 m/z @3.3 [26C sample 1],223.1550750732422,3.3024199999999997,
707,223.60414123535156,14.943091666666666,DETECTED,223.604 m/z @14.9 [26C sample 1],223.60414123535156,14.943091666666666,
708,224.07737731933594,15.119415,DETECTED,224.077 m/z @15.1 [26C sample 1],224.07737731933594,15.119415,
709,224.1118621826172,5.820579999999999,DETECTED,224.112 m/z @5.8 [26C sample 1],224.1118621826172,5.820579999999999,
710,224.12869262695312,3.217085,DETECTED,224.129 m/z @3.2 [26C sample 1],224.12869262695312,3.217085,
711,224.91355895996094,30.249078333333333,DETECTED,224.914 m/z @30.2 [26C sample 1],224.91355895996094,30.249078333333333,
712,225.0167999267578,13.783078333333332,DETECTED,225.017 m/z @13.8 [26C sample 1],225.0167999267578,13.783078333333332,
713,225.08773803710938,12.734245,DETECTED,225.088 m/z @12.7 [26C sample 1],225.08773803710938,12.734245,
714,225.11424255371094,23.44724666666667,DETECTED,225.114 m/z @23.4 [26C sample 1],225.11424255371094,23.44724666666667,
715,225.1859588623047,2.7042450000000002,DETECTED,225.186 m/z @2.7 [26C sample 1],225.1859588623047,2.7042450000000002,
716,225.1974334716797,3.1525783333333335,DETECTED,225.197 m/z @3.2 [26C sample 1],225.1974334716797,3.1525783333333335,
717,226.0198974609375,13.805911666666667,DETECTED,226.020 m/z @13.8 [26C sample 1],226.0198974609375,13.805911666666667,
718,226.03890991210938,11.485745,DETECTED,226.039 m/z @11.5 [26C sample 1],226.03890991210938,11.485745,
719,226.0849151611328,12.300248333333334,DETECTED,226.085 m/z @12.3 [26C sample 1],226.0849151611328,12.300248333333334,
720,226.15557861328125,17.77742166666667,DETECTED,226.156 m/z @17.8 [26C sample 1],226.15557861328125,17.77742166666667,
721,226.18141174316406,3.0674116666666666,DETECTED,226.181 m/z @3.1 [26C sample 1],226.18141174316406,3.0674116666666666,
722,227.02099609375,13.783078333333332,DETECTED,227.021 m/z @13.8 [26C sample 1],227.02099609375,13.783078333333332,
723,227.0591278076172,8.443921666666666,DETECTED,227.059 m/z @8.4 [26C sample 1],227.0591278076172,8.443921666666666,
724,227.0857696533203,5.185081666666666,DETECTED,227.086 m/z @5.2 [26C sample 1],227.0857696533203,5.185081666666666,
725,227.10342407226562,9.790411666666667,DETECTED,227.103 m/z @9.8 [26C sample 1],227.10342407226562,9.790411666666667,
726,227.11495971679688,7.217246666666666,DETECTED,227.115 m/z @7.2 [26C sample 1],227.11495971679688,7.217246666666666,
727,227.18443298339844,3.088581666666667,DETECTED,227.184 m/z @3.1 [26C sample 1],227.18443298339844,3.088581666666667,
728,227.2014617919922,2.8772533333333334,DETECTED,227.201 m/z @2.9 [26C sample 1],227.2014617919922,2.8772533333333334,
729,228.0330810546875,2.8772533333333334,DETECTED,228.033 m/z @2.9 [26C sample 1],228.0330810546875,2.8772533333333334,
730,228.0890655517578,5.185081666666666,DETECTED,228.089 m/z @5.2 [26C sample 1],228.0890655517578,5.185081666666666,
731,228.100341796875,10.774745,DETECTED,228.100 m/z @10.8 [26C sample 1],228.100341796875,10.774745,
732,228.19676208496094,3.088581666666667,DETECTED,228.197 m/z @3.1 [26C sample 1],228.19676208496094,3.088581666666667,
733,228.2333221435547,3.0249149999999996,DETECTED,228.233 m/z @3.0 [26C sample 1],228.2333221435547,3.0249149999999996,
734,228.91067504882812,30.32558,DETECTED,228.911 m/z @30.3 [26C sample 1],228.91067504882812,30.32558,
735,229.01119995117188,14.524745000000001,DETECTED,229.011 m/z @14.5 [26C sample 1],229.01119995117188,14.524745000000001,
736,229.03262329101562,15.094579999999999,DETECTED,229.033 m/z @15.1 [26C sample 1],229.03262329101562,15.094579999999999,
737,229.08050537109375,10.728093333333334,DETECTED,229.081 m/z @10.7 [26C sample 1],229.08050537109375,10.728093333333334,
738,229.1082305908203,3.7394133333333333,DETECTED,229.108 m/z @3.7 [26C sample 1],229.1082305908203,3.7394133333333333,
739,229.1189422607422,21.726413333333333,DETECTED,229.119 m/z @21.7 [26C sample 1],229.1189422607422,21.726413333333333,
740,229.13034057617188,12.035748333333334,DETECTED,229.130 m/z @12.0 [26C sample 1],229.13034057617188,12.035748333333334,
